land,wahlkreis,gemeinde,bezirksart,bsw_votes,bd_votes,valid_total,bsw_pred_pct,bsw_resid,bsw_resid_z,p_bsw_zero,bd_zscore_land,flags,recount_status,source,claim
NW,142,"Dortmund, Stadt (Teil)",0,34,2,362,6.52,2.872,1.797,0.0,2.26,high_bd,unknown,,
NW,142,"Dortmund, Stadt (Teil)",0,14,1,171,8.309,-0.121,-0.076,1e-06,2.434,high_bd,unknown,,
NW,142,"Dortmund, Stadt (Teil)",0,19,3,380,5.619,-0.619,-0.387,0.0,3.535,high_bd,unknown,,
NW,142,"Dortmund, Stadt (Teil)",0,37,3,558,5.114,1.517,0.949,0.0,2.18,high_bd,unknown,,
NW,142,"Dortmund, Stadt (Teil)",0,34,2,361,8.209,1.209,0.757,0.0,2.268,high_bd,unknown,,
NW,142,"Dortmund, Stadt (Teil)",0,20,3,576,2.69,0.783,0.49,0.0,2.09,high_bd,unknown,,
NW,142,"Dortmund, Stadt (Teil)",5,32,4,582,4.087,1.411,0.883,0.0,2.985,high_bd,unknown,,
NW,142,"Dortmund, Stadt (Teil)",5,14,5,458,3.457,-0.4,-0.25,0.0,5.16,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,15,2,329,6.634,-2.075,-1.298,0.0,2.558,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,19,2,339,5.74,-0.135,-0.084,0.0,2.462,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,19,3,362,7.365,-2.117,-1.324,0.0,3.746,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,18,2,332,5.327,0.094,0.059,0.0,2.529,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,23,2,381,5.143,0.894,0.559,0.0,2.112,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,20,3,400,5.62,-0.62,-0.388,0.0,3.322,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,6,1,324,6.331,-4.479,-2.803,0.0,0.949,large_negative_resid,unknown,,
NW,143,"Bergkamen, Stadt",0,20,3,381,5.738,-0.489,-0.306,0.0,3.524,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,6,0,226,5.987,-3.332,-2.085,1e-06,-0.711,large_negative_resid,unknown,,
NW,143,"Bergkamen, Stadt",0,5,2,265,5.909,-4.022,-2.516,0.0,3.348,large_negative_resid|high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,11,1,169,7.286,-0.777,-0.486,4e-06,2.471,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",0,11,1,135,7.515,0.634,0.396,3.9e-05,3.273,high_bd,unknown,,
NW,143,"Bergkamen, Stadt",5,38,9,999,5.273,-1.469,-0.919,0.0,4.134,high_bd,unknown,,
NW,143,Bönen,0,21,2,376,5.64,-0.055,-0.035,0.0,2.149,high_bd,unknown,,
NW,143,Bönen,5,26,4,611,5.002,-0.747,-0.467,0.0,2.81,high_bd,unknown,,
NW,143,"Fröndenberg/Ruhr, Stadt",0,4,2,222,3.574,-1.773,-1.109,0.000358,4.134,high_bd,unknown,,
NW,143,"Fröndenberg/Ruhr, Stadt",0,2,0,338,3.914,-3.322,-2.078,2e-06,-0.711,large_negative_resid,unknown,,
NW,143,"Fröndenberg/Ruhr, Stadt",0,3,1,169,3.228,-1.453,-0.909,0.00427,2.471,high_bd,unknown,,
NW,143,"Fröndenberg/Ruhr, Stadt",0,25,3,429,5.441,0.387,0.242,0.0,3.05,high_bd,unknown,,
NW,143,Holzwickede,0,2,2,406,4.86,-4.367,-2.732,0.0,1.938,large_negative_resid,unknown,,
NW,143,Holzwickede,0,28,3,485,4.394,1.379,0.863,0.0,2.615,high_bd,unknown,,
NW,143,Holzwickede,0,15,4,573,4.031,-1.413,-0.884,0.0,3.043,high_bd,unknown,,
NW,143,"Kamen, Stadt",0,33,3,471,5.019,1.987,1.243,0.0,2.714,high_bd,unknown,,
NW,143,"Kamen, Stadt",0,14,4,319,4.811,-0.422,-0.264,0.0,6.033,high_bd,unknown,,
NW,143,"Kamen, Stadt",0,20,2,349,6.444,-0.713,-0.446,0.0,2.371,high_bd,unknown,,
NW,143,"Kamen, Stadt",0,19,4,551,4.281,-0.833,-0.521,0.0,3.193,high_bd,unknown,,
NW,143,"Kamen, Stadt",5,9,3,461,4.535,-2.583,-1.616,0.0,2.789,high_bd,unknown,,
NW,143,"Schwerte, Hansestadt an der Ruhr",0,11,2,378,3.874,-0.964,-0.603,0.0,2.134,high_bd,unknown,,
NW,143,"Schwerte, Hansestadt an der Ruhr",0,2,2,144,4.073,-2.684,-1.679,0.002836,6.759,high_bd,unknown,,
NW,143,"Schwerte, Hansestadt an der Ruhr",0,21,3,530,4.216,-0.254,-0.159,0.0,2.333,high_bd,unknown,,
NW,143,"Schwerte, Hansestadt an der Ruhr",0,22,4,459,5.078,-0.285,-0.178,0.0,3.976,high_bd,unknown,,
NW,143,"Schwerte, Hansestadt an der Ruhr",0,30,3,459,5.156,1.38,0.863,0.0,2.804,high_bd,unknown,,
NW,143,"Schwerte, Hansestadt an der Ruhr",0,20,3,488,4.203,-0.105,-0.065,0.0,2.595,high_bd,unknown,,
NW,143,"Schwerte, Hansestadt an der Ruhr",0,5,2,244,3.129,-1.08,-0.676,0.000483,3.697,high_bd,unknown,,
NW,143,"Schwerte, Hansestadt an der Ruhr",5,48,6,1107,4.778,-0.442,-0.277,0.0,2.204,high_bd,unknown,,
NW,143,"Unna, Stadt",0,10,3,423,3.421,-1.057,-0.662,1e-06,3.103,high_bd,unknown,,
NW,143,"Unna, Stadt",0,20,4,737,3.653,-0.939,-0.588,0.0,2.208,high_bd,unknown,,
NW,143,"Unna, Stadt",5,19,3,578,4.48,-1.192,-0.746,0.0,2.08,high_bd,unknown,,
NW,143,"Unna, Stadt",5,11,5,559,4.412,-2.445,-1.53,0.0,4.099,high_bd,unknown,,
NW,143,"Unna, Stadt",5,19,3,567,3.717,-0.366,-0.229,0.0,2.134,high_bd,unknown,,
NW,144,"Hamm, Stadt",0,23,3,526,4.582,-0.21,-0.131,0.0,2.356,high_bd,unknown,,
NW,144,"Hamm, Stadt",0,8,2,270,3.238,-0.275,-0.172,0.000159,3.273,high_bd,unknown,,
NW,144,"Hamm, Stadt",0,21,3,521,3.902,0.129,0.08,0.0,2.386,high_bd,unknown,,
NW,144,"Hamm, Stadt",5,33,4,599,4.745,0.764,0.478,0.0,2.88,high_bd,unknown,,
NW,144,"Lünen, Stadt",0,39,3,553,5.63,1.422,0.89,0.0,2.206,high_bd,unknown,,
NW,144,"Lünen, Stadt",0,18,3,443,4.634,-0.571,-0.357,0.0,2.931,high_bd,unknown,,
NW,144,"Lünen, Stadt",0,24,2,384,5.663,0.587,0.367,0.0,2.09,high_bd,unknown,,
NW,144,"Lünen, Stadt",0,17,3,541,4.478,-1.336,-0.836,0.0,2.271,high_bd,unknown,,
NW,144,"Lünen, Stadt",0,20,3,583,4.56,-1.13,-0.707,0.0,2.056,high_bd,unknown,,
NW,144,"Werne, Stadt",0,28,4,639,4.067,0.315,0.197,0.0,2.655,high_bd,unknown,,
NW,145,Ense,0,15,2,349,3.375,0.923,0.578,8e-06,2.371,high_bd,unknown,,
NW,145,Ense,0,11,2,386,3.6,-0.751,-0.47,1e-06,2.075,high_bd,unknown,,
NW,145,Ense,0,9,2,358,3.118,-0.604,-0.378,1.4e-05,2.293,high_bd,unknown,,
NW,145,"Geseke, Stadt",0,1,0,128,4.424,-3.642,-2.279,0.003475,-0.711,large_negative_resid,unknown,,
NW,145,"Geseke, Stadt",0,29,5,479,4.592,1.462,0.915,0.0,4.903,high_bd,unknown,,
NW,145,Lippetal,0,11,2,366,3.164,-0.158,-0.099,9e-06,2.228,high_bd,unknown,,
NW,145,"Lippstadt, Stadt",0,53,4,532,5.71,4.252,2.661,0.0,3.332,high_bd,unknown,,
NW,145,"Lippstadt, Stadt",0,9,1,157,2.944,2.788,1.745,0.009829,2.714,high_bd,unknown,,
NW,145,Möhnesee,0,15,2,358,3.655,0.535,0.335,2e-06,2.293,high_bd,unknown,,
NW,145,"Rüthen, Stadt",0,21,2,390,4.641,0.744,0.465,0.0,2.047,high_bd,unknown,,
NW,145,"Soest, Stadt",0,6,1,173,3.368,0.101,0.063,0.00295,2.397,high_bd,unknown,,
NW,145,"Soest, Stadt",0,8,1,138,3.366,2.431,1.521,0.009603,3.186,high_bd,unknown,,
NW,145,"Soest, Stadt",0,10,2,222,3.941,0.564,0.353,0.000159,4.134,high_bd,unknown,,
NW,145,Welver,0,10,2,219,4.567,-0.001,-0.001,4.5e-05,4.2,high_bd,unknown,,
NW,145,"Werl, Stadt",0,29,2,394,6.065,1.295,0.811,0.0,2.019,high_bd,unknown,,
NW,146,"Arnsberg, Stadt",0,5,1,134,4.192,-0.461,-0.288,0.003633,3.302,high_bd,unknown,,
NW,146,"Arnsberg, Stadt",0,12,2,351,4.744,-1.325,-0.829,0.0,2.353,high_bd,unknown,,
NW,146,"Arnsberg, Stadt",0,26,3,568,3.884,0.693,0.434,0.0,2.129,high_bd,unknown,,
NW,146,"Arnsberg, Stadt",0,23,3,504,4.418,0.145,0.091,0.0,2.49,high_bd,unknown,,
NW,146,"Arnsberg, Stadt",0,1,0,98,4.269,-3.248,-2.032,0.015246,-0.711,large_negative_resid,unknown,,
NW,146,Bestwig,0,9,2,240,4.362,-0.612,-0.383,2.8e-05,3.771,high_bd,unknown,,
NW,146,"Brilon, Stadt",0,16,3,404,4.652,-0.692,-0.433,0.0,3.282,high_bd,unknown,,
NW,146,"Marsberg, Stadt",0,0,1,143,3.054,-3.054,-1.911,0.012686,3.05,high_bd,unknown,,
NW,146,"Marsberg, Stadt",0,0,1,59,3.397,-3.397,-2.125,0.134787,8.404,large_negative_resid|high_bd,unknown,,
NW,146,"Medebach, Hansestadt",0,8,3,259,2.152,0.937,0.586,0.003796,5.518,high_bd,unknown,,
NW,146,"Meschede, Kreis- und  Hochschulstadt",0,23,4,663,4.466,-0.997,-0.624,0.0,2.533,high_bd,unknown,,
NW,146,"Olsberg, Stadt",0,13,2,391,4.257,-0.932,-0.583,0.0,2.04,high_bd,unknown,,
NW,146,"Schmallenberg, Stadt",0,0,3,105,1.031,-1.031,-0.645,0.338818,14.655,high_bd,unknown,,
NW,146,"Schmallenberg, Stadt",0,4,2,293,2.847,-1.482,-0.927,0.000238,2.96,high_bd,unknown,,
NW,146,"Schmallenberg, Stadt",0,11,3,479,3.163,-0.867,-0.542,0.0,2.657,high_bd,unknown,,
NW,146,"Schmallenberg, Stadt",0,0,0,283,1.742,-1.742,-1.09,0.007219,-0.711,suspicious_zero,unknown,,
NW,147,Burbach,0,16,3,397,3.55,0.481,0.301,1e-06,3.353,high_bd,unknown,,
NW,147,Erndtebrück,0,9,2,279,5.014,-1.788,-1.119,1e-06,3.144,high_bd,unknown,,
NW,147,"Freudenberg, Stadt",0,4,1,84,4.772,-0.01,-0.006,0.018161,5.691,high_bd,unknown,,
NW,147,"Freudenberg, Stadt",0,1,1,111,3.876,-2.975,-1.861,0.013537,4.134,high_bd,unknown,,
NW,147,"Freudenberg, Stadt",0,2,0,312,4.114,-3.473,-2.173,3e-06,-0.711,large_negative_resid,unknown,,
NW,147,"Hilchenbach, Stadt",5,30,4,713,3.98,0.228,0.143,0.0,2.306,high_bd,unknown,,
NW,147,"Hilchenbach, Stadt",5,20,4,719,4.305,-1.524,-0.953,0.0,2.281,high_bd,unknown,,
NW,147,"Bad Laasphe, Stadt",0,18,3,439,4.609,-0.509,-0.318,0.0,2.964,high_bd,unknown,,
NW,147,"Bad Laasphe, Stadt",0,11,2,382,4.481,-1.602,-1.002,0.0,2.105,high_bd,unknown,,
NW,147,"Netphen, Stadt",0,6,1,158,3.545,0.253,0.158,0.003694,2.693,high_bd,unknown,,
NW,147,"Netphen, Stadt",0,8,1,159,3.746,1.286,0.805,0.002591,2.671,high_bd,unknown,,
NW,147,Neunkirchen,0,18,2,365,4.548,0.384,0.24,0.0,2.236,high_bd,unknown,,
NW,147,"Siegen, Universitätsstadt",0,24,2,367,4.275,2.265,1.417,0.0,2.22,high_bd,unknown,,
NW,147,"Siegen, Universitätsstadt",0,56,3,555,5.751,4.339,2.715,0.0,2.196,high_bd,unknown,,
NW,147,"Siegen, Universitätsstadt",0,8,2,329,3.852,-1.421,-0.889,3e-06,2.558,high_bd,unknown,,
NW,147,"Siegen, Universitätsstadt",0,37,3,480,5.697,2.011,1.258,0.0,2.65,high_bd,unknown,,
NW,147,"Siegen, Universitätsstadt",0,16,4,522,3.694,-0.629,-0.394,0.0,3.41,high_bd,unknown,,
NW,148,"Halver, Stadt",0,37,3,594,5.295,0.934,0.584,0.0,2.005,high_bd,unknown,,
NW,148,"Halver, Stadt",0,38,4,501,4.771,2.814,1.761,0.0,3.583,high_bd,unknown,,
NW,148,"Halver, Stadt",5,13,3,552,4.966,-2.611,-1.633,0.0,2.212,high_bd,unknown,,
NW,148,"Kierspe, Stadt",0,27,6,629,6.014,-1.721,-1.077,0.0,4.419,high_bd,unknown,,
NW,148,"Kierspe, Stadt",0,40,5,710,5.0,0.634,0.397,0.0,3.076,high_bd,unknown,,
NW,148,"Lüdenscheid, Stadt",0,17,2,235,7.349,-0.115,-0.072,0.0,3.866,high_bd,unknown,,
NW,148,"Lüdenscheid, Stadt",0,20,2,385,6.499,-1.304,-0.816,0.0,2.083,high_bd,unknown,,
NW,148,"Lüdenscheid, Stadt",0,40,3,579,5.935,0.973,0.609,0.0,2.075,high_bd,unknown,,
NW,148,"Lüdenscheid, Stadt",0,29,2,356,5.498,2.648,1.657,0.0,2.31,high_bd,unknown,,
NW,148,"Lüdenscheid, Stadt",0,29,3,517,5.659,-0.05,-0.031,0.0,2.41,high_bd,unknown,,
NW,148,"Meinerzhagen, Stadt",0,29,2,354,5.972,2.22,1.389,0.0,2.327,high_bd,unknown,,
NW,148,"Attendorn, Hansestadt",0,21,3,447,5.712,-1.014,-0.635,0.0,2.898,high_bd,unknown,,
NW,148,"Attendorn, Hansestadt",0,16,4,432,4.373,-0.67,-0.419,0.0,4.269,high_bd,unknown,,
NW,148,Finnentrop,0,0,2,296,3.782,-3.782,-2.366,1.4e-05,2.923,suspicious_zero|large_negative_resid|high_bd,unknown,,
NW,148,Kirchhundem,0,12,2,330,4.066,-0.43,-0.269,1e-06,2.548,high_bd,unknown,,
NW,148,Kirchhundem,0,5,2,203,4.049,-1.586,-0.992,0.000269,4.587,high_bd,unknown,,
NW,148,Kirchhundem,0,3,1,127,3.304,-0.942,-0.589,0.015059,3.524,high_bd,unknown,,
NW,149,"Altena, Stadt",0,17,3,362,5.678,-0.982,-0.614,0.0,3.746,high_bd,unknown,,
NW,149,"Altena, Stadt",0,9,3,420,4.335,-2.192,-1.372,0.0,3.13,high_bd,unknown,,
NW,149,"Altena, Stadt",0,12,4,335,5.729,-2.147,-1.343,0.0,5.71,high_bd,unknown,,
NW,149,"Altena, Stadt",0,10,2,356,4.54,-1.731,-1.083,0.0,2.31,high_bd,unknown,,
NW,149,"Balve, Stadt",0,15,4,542,4.5,-1.732,-1.084,0.0,3.258,high_bd,unknown,,
NW,149,"Balve, Stadt",0,18,3,566,3.477,-0.297,-0.185,0.0,2.139,high_bd,unknown,,
NW,149,"Hemer, Stadt",0,44,4,788,4.98,0.604,0.378,0.0,2.019,high_bd,unknown,,
NW,149,"Hemer, Stadt",0,11,3,331,4.196,-0.873,-0.546,1e-06,4.163,high_bd,unknown,,
NW,149,"Hemer, Stadt",5,6,2,372,4.012,-2.399,-1.501,0.0,2.18,high_bd,unknown,,
NW,149,"Hemer, Stadt",5,14,2,339,4.162,-0.032,-0.02,1e-06,2.462,high_bd,unknown,,
NW,149,"Hemer, Stadt",5,11,3,378,4.221,-1.311,-0.82,0.0,3.557,high_bd,unknown,,
NW,149,"Iserlohn, Stadt",0,6,3,546,3.147,-2.048,-1.281,0.0,2.244,high_bd,unknown,,
NW,149,"Iserlohn, Stadt",0,35,3,563,3.847,2.37,1.483,0.0,2.155,high_bd,unknown,,
NW,149,"Iserlohn, Stadt",0,32,3,474,4.796,1.955,1.223,0.0,2.693,high_bd,unknown,,
NW,149,"Iserlohn, Stadt",0,20,2,326,6.127,0.008,0.005,0.0,2.588,high_bd,unknown,,
NW,149,"Iserlohn, Stadt",0,6,2,232,5.343,-2.757,-1.725,4e-06,3.925,high_bd,unknown,,
NW,149,"Iserlohn, Stadt",0,12,2,299,4.779,-0.765,-0.479,1e-06,2.886,high_bd,unknown,,
NW,149,"Iserlohn, Stadt",0,16,3,339,4.032,0.688,0.431,1e-06,4.048,high_bd,unknown,,
NW,149,"Iserlohn, Stadt",5,33,4,664,4.404,0.566,0.354,0.0,2.529,high_bd,unknown,,
NW,149,"Iserlohn, Stadt",5,32,11,744,3.729,0.572,0.358,0.0,7.24,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",0,14,4,651,3.261,-1.111,-0.695,0.0,2.593,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",0,29,6,494,4.918,0.953,0.596,0.0,5.821,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",0,31,5,783,3.966,-0.007,-0.004,0.0,2.723,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",0,11,2,341,3.904,-0.678,-0.424,2e-06,2.443,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",0,19,5,496,4.507,-0.676,-0.423,0.0,4.71,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",0,13,3,412,3.657,-0.501,-0.314,0.0,3.205,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",0,8,4,327,2.85,-0.404,-0.253,9e-05,5.868,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",0,21,8,546,4.425,-0.579,-0.362,0.0,7.169,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",5,36,7,955,4.08,-0.31,-0.194,0.0,3.231,high_bd,unknown,,
NW,149,"Menden (Sauerland), Stadt",5,26,6,816,3.756,-0.569,-0.356,0.0,3.243,high_bd,unknown,,
NW,149,"Neuenrade, Stadt",0,33,3,584,4.723,0.928,0.58,0.0,2.051,high_bd,unknown,,
NW,149,"Plettenberg, Stadt",0,18,2,385,4.934,-0.259,-0.162,0.0,2.083,high_bd,unknown,,
NW,149,"Plettenberg, Stadt",5,24,5,903,4.208,-1.551,-0.97,0.0,2.267,high_bd,unknown,,
NW,149,"Plettenberg, Stadt",5,18,6,678,3.877,-1.222,-0.765,0.0,4.048,high_bd,unknown,,
NW,149,"Werdohl, Stadt",0,22,3,306,5.259,1.931,1.208,0.0,4.561,high_bd,unknown,,
NW,149,"Werdohl, Stadt",0,5,0,186,5.893,-3.205,-2.005,1.7e-05,-0.711,large_negative_resid,unknown,,
NW,149,"Werdohl, Stadt",0,10,3,328,4.245,-1.196,-0.748,1e-06,4.208,high_bd,unknown,,
NW,149,"Werdohl, Stadt",0,17,2,244,5.653,1.314,0.822,1e-06,3.697,high_bd,unknown,,
SN,150,"Bad Düben, Stadt",0,21,2,175,6.928,5.072,3.173,5e-06,2.471,high_bd,unknown,,
SN,150,"Mügeln, Stadt",0,11,0,347,7.858,-4.688,-2.933,0.0,-0.842,large_negative_resid,unknown,,
SN,150,Rackwitz,0,54,8,680,7.71,0.232,0.145,0.0,2.569,high_bd,unknown,,
SN,150,Wermsdorf,0,32,4,396,8.0,0.081,0.051,0.0,2.086,high_bd,unknown,,
SN,150,Arzberg,5,38,3,286,8.769,4.518,2.827,0.0,2.199,high_bd,unknown,,
SN,150,Beilrode,0,4,1,144,8.386,-5.609,-3.509,6e-06,1.171,large_negative_resid,unknown,,
SN,150,"Dommitzsch, Stadt",0,8,0,261,6.996,-3.931,-2.459,0.0,-0.842,large_negative_resid,unknown,,
SN,150,Elsnig,0,7,1,170,8.11,-3.992,-2.498,1e-06,0.863,large_negative_resid,unknown,,
SN,150,Elsnig,0,7,0,171,7.691,-3.597,-2.251,2e-06,-0.842,large_negative_resid,unknown,,
SN,150,"Torgau, Stadt",0,22,5,277,7.892,0.051,0.032,0.0,4.391,high_bd,unknown,,
SN,150,Zschepplin,0,28,4,288,7.4,2.323,1.453,0.0,3.184,high_bd,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,39,1,737,9.921,-4.63,-2.897,0.0,-0.448,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,46,3,690,10.429,-3.762,-2.354,0.0,0.419,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,51,0,695,10.779,-3.441,-2.153,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,26,0,618,11.276,-7.069,-4.423,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,22,3,618,10.891,-7.331,-4.587,0.0,0.565,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,40,1,666,10.051,-4.045,-2.531,0.0,-0.406,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,20,0,616,11.272,-8.025,-5.021,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,34,3,589,10.567,-4.795,-3.0,0.0,0.635,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,20,1,529,11.125,-7.344,-4.595,0.0,-0.294,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,29,0,591,11.39,-6.483,-4.056,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,20,2,657,11.513,-8.469,-5.299,0.0,0.041,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,31,0,608,11.338,-6.24,-3.904,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,34,0,521,10.174,-3.648,-2.283,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,33,1,514,11.514,-5.094,-3.187,0.0,-0.278,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,21,2,587,10.268,-6.691,-4.186,0.0,0.146,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,29,2,505,10.226,-4.484,-2.805,0.0,0.306,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,37,0,606,11.456,-5.351,-3.348,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,29,0,641,9.495,-4.971,-3.11,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,33,1,545,10.537,-4.482,-2.805,0.0,-0.31,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,28,0,524,10.454,-5.111,-3.198,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,25,0,498,9.468,-4.448,-2.783,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,32,0,624,8.449,-3.321,-2.078,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,38,1,641,10.481,-4.553,-2.849,0.0,-0.389,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,36,0,622,9.999,-4.211,-2.635,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,34,0,647,8.735,-3.48,-2.177,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,38,2,702,9.217,-3.804,-2.38,0.0,-0.016,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,33,1,608,9.72,-4.292,-2.685,0.0,-0.365,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,22,3,582,10.904,-7.124,-4.457,0.0,0.652,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,28,0,663,10.514,-6.291,-3.936,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,29,1,600,8.758,-3.924,-2.455,0.0,-0.359,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,25,1,619,9.522,-5.483,-3.431,0.0,-0.373,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",0,25,0,575,9.291,-4.943,-3.093,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,29,0,333,13.202,-4.493,-2.811,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,32,1,667,8.844,-4.046,-2.531,0.0,-0.407,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,16,1,503,8.729,-5.548,-3.471,0.0,-0.265,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,41,0,871,9.626,-4.919,-3.078,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,32,1,855,8.151,-4.409,-2.758,0.0,-0.503,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,26,0,732,10.093,-6.541,-4.093,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,36,3,763,10.306,-5.588,-3.496,0.0,0.298,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,51,0,938,10.345,-4.908,-3.071,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,37,0,782,9.914,-5.183,-3.243,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,27,0,547,9.83,-4.894,-3.062,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,46,0,858,10.832,-5.471,-3.423,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,43,3,759,10.544,-4.879,-3.053,0.0,0.304,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,37,1,702,10.367,-5.097,-3.189,0.0,-0.429,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,24,1,707,10.717,-7.323,-4.582,0.0,-0.432,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,30,0,986,11.624,-8.581,-5.369,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,34,0,797,11.253,-6.987,-4.372,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,38,2,916,10.114,-5.965,-3.732,0.0,-0.209,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,43,1,811,10.272,-4.97,-3.11,0.0,-0.484,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,13,0,589,10.888,-8.681,-5.432,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,22,0,955,11.457,-9.153,-5.727,0.0,-0.842,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,54,1,775,12.069,-5.102,-3.192,0.0,-0.468,large_negative_resid,unknown,,
SN,151,"Leipzig, Stadt (Teil)",5,67,1,961,10.981,-4.009,-2.508,0.0,-0.54,large_negative_resid,unknown,,
SN,152,"Leipzig, Stadt (Teil)",0,28,0,575,8.228,-3.358,-2.101,0.0,-0.842,large_negative_resid,unknown,,
SN,152,"Leipzig, Stadt (Teil)",0,20,1,590,7.678,-4.288,-2.683,0.0,-0.35,large_negative_resid,unknown,,
SN,152,"Leipzig, Stadt (Teil)",0,16,2,566,8.775,-5.948,-3.722,0.0,0.183,large_negative_resid,unknown,,
